Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Luxembourg,LUX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,82483.01063,88420.47277,88841.42231,91338.9513,93546.27492,93562.45836,93587.95538,97431.27645,102649.5372,109551.658,115588.4028,117732.0761,120262.8565,121922.3556,125288.4955,126449.6264,131936.4127,140435.7978,137533.7286,130637.4258,133098.0435,131531.7485,130529.2354,131592.5948,131898.6324,131746.3207,135355.8956,133845.1709,132889.0802,134105.6343,130689.4997,137947.3439,137059.1861,132414.2202
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,"Macao SAR, China",MAC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,52833.53772,52928.76893,58360.5427,60041.95215,61296.73916,62061.75304,60631.45435,59375.05053,55703.59637,53528.20828,55768.36596,56434.98046,60022.58043,65145.33095,80239.2375,84395.92623,93171.26114,103872.1173,104612.052,103217.1047,125839.6015,149368.3828,159879.7862,173905.7288,167300.5478,128943.8034,125728.5582,135547.0224,141485.7811,135228.5195,60597.683,73734.08161,57239.85143,102019.5087
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Madagascar,MDG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2003.882094,1821.930068,1788.231904,1770.146794,1714.615772,1688.965491,1671.324176,1678.942395,1690.707445,1716.149926,1738.961896,1788.555753,1520.915688,1621.466775,1657.475459,1686.280054,1726.050284,1771.9934,1836.679957,1713.202813,1675.109306,1654.564389,1658.516263,1651.940502,1662.838208,1671.1073,1693.472498,1715.181214,1725.336233,1756.52224,1591.153931,1642.304162,1664.579348,1690.1646
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Malawi,MWI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1086.345058,1146.113787,1032.268123,1116.658918,1014.719857,1186.693884,1249.099802,1271.540851,1294.017859,1304.042135,1294.464748,1201.243696,1192.04922,1228.429504,1261.274894,1267.3448,1290.227231,1374.569676,1437.616235,1512.741558,1570.650004,1601.587779,1586.438549,1625.986341,1670.217628,1670.257764,1666.111446,1686.673904,1714.090713,1759.630145,1727.048837,1728.825398,1700.705142,1683.458589
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Malaysia,MYS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12234.15365,13029.73998,13797.47709,14746.15899,15661.7574,16732.89885,17915.39211,18720.45987,16896.37257,17485.9558,18556.76043,18179.52809,18683.47799,19288.03902,20113.63072,20703.70136,21376.8504,22234.19368,22826.82077,22040.81508,23264.63542,24104.76175,25016.03969,25777.75169,26905.04782,27854.13264,28671.30667,29911.52141,30950.27877,31917.44283,29815.8537,30456.0929,32735.40195,33573.82904
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Maldives,MDV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8891.029952,8739.843983,9050.51021,9292.717428,9760.510102,10771.43169,11369.87813,12086.54773,12766.71051,13344.82538,13642.40153,12884.69932,13586.66595,15197.87044,15820.54147,13821.59602,16683.10789,17281.98551,18176.58599,16112.48019,16616.93569,17421.58772,17230.61311,17823.83007,18476.12068,18378.88581,18781.76205,19332.57789,20265.55155,21108.86564,13888.81794,18865.7193,21393.72135,22361.73747
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Mali,MLI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1512.316154,1656.796961,1571.333419,1587.764758,1612.950583,1593.465756,1670.403108,1712.629944,1796.999456,1847.854276,1793.80361,2008.033237,2006.520118,2120.397487,2084.26618,2148.271455,2175.316858,2178.187738,2208.410184,2240.414851,2284.024957,2282.37604,2198.188005,2183.926098,2265.662561,2330.978455,2389.91604,2437.052237,2472.954323,2510.826557,2403.087844,2399.461535,2407.169664,2457.085224
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Malta,MLT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18485.44285,19119.68328,19811.13716,20493.12293,21449.6588,22651.63593,23353.43882,24395.79846,25480.08615,26525.01632,31541.29255,30937.52938,31495.48019,32563.73918,32391.13558,33274.33964,33985.5254,35484.26503,36603.08401,35916.25289,37721.58295,37737.52836,38939.7204,40498.40138,42728.11208,45729.08362,46205.72501,49844.02583,51703.24601,53251.5172,47838.32229,53492.20485,56442.97431,57230.14617
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Marshall Islands,MHL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3794.905514,3717.031508,3902.669282,4058.547722,4219.846874,4488.798293,3961.008697,3647.659025,3568.141299,3476.701942,3536.415548,3768.355822,3899.417357,3838.731456,3816.218535,3891.331872,3909.158434,4055.424298,3760.785548,3916.094955,4143.078647,4168.936315,4174.900203,4397.316789,4426.844959,4612.131029,4816.402582,5117.154179,5547.588827,6294.799503,6300.896572,6577.489177,6608.651344,6752.484326
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Mauritania,MRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5370.618632,5307.185233,5202.155189,5287.268454,4952.479427,5289.942831,5486.03384,5146.617439,5152.238041,5198.586461,4857.026753,4701.622919,4665.422514,4882.037051,5003.338194,5313.313891,6146.883371,5887.712196,5723.338438,5575.001327,5559.048384,5618.828691,5689.40244,5756.408705,5845.963589,5999.402056,5916.616724,6124.196225,6250.138813,6280.087863,6097.817116,5988.203551,6207.690127,6250.325652
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Mauritius,MUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8951.338014,9248.00025,9721.538963,10095.19876,10366.59086,10718.51344,11202.28632,11692.09701,12272.31959,12433.66975,13322.02014,13659.63514,13784.19875,14495.69367,15028.81764,15205.6616,15871.30263,16703.99005,17540.28183,18073.69942,18819.99841,19556.04878,20183.70007,20811.49499,21568.86485,22335.28362,23182.04341,24073.23256,25024.13379,25739.3549,21994.66598,22737.57294,24831.3727,26588.93239
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Mexico,MEX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17640.90287,17983.33504,18265.36334,18430.09617,18876.99299,17434.55578,18191.7363,19167.21354,20012.49185,20229.2345,20912.60994,20499.78229,20142.68168,20080.57136,20493.13037,20629.18636,21328.25938,21486.74567,21416.25065,19821.38217,20532.5739,20938.65247,21381.92855,21281.95251,21545.65292,21871.15272,22007.99675,22179.00102,22402.17695,22154.46303,20097.05171,21131.91576,21828.7656,22366.65789
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3210.847442,3386.679802,3437.997919,3607.876593,3495.814019,3690.706858,3558.514795,3332.367741,3418.958685,3461.817339,3623.635365,3694.277513,3713.025759,3777.706668,3673.405477,3765.23783,3783.981146,3740.578927,3678.293178,3747.319745,3841.959135,3953.475689,3867.304595,3712.066679,3612.670565,3764.520184,3766.811516,3780.446552,3763.440694,3901.22462,3799.926898,3870.932404,3806.055297,3800.618394
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Moldova,MDA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15966.8817,13379.55696,9478.419766,9367.209715,6488.515953,6428.839794,6063.140517,6185.839525,5783.485938,5597.465129,5727.079225,6090.034744,6580.278414,7034.357849,7573.617845,8161.473447,8577.02858,8854.833976,9563.698143,9001.234321,9649.950993,10217.30878,10158.38547,11080.06346,11641.12084,11691.07975,12377.36668,13118.82194,13895.50437,14621.24014,13559.26002,15682.07033,15229.45576,15669.69452
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Mongolia,MNG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6445.195236,5781.512343,5160.921946,4922.945487,4959.860734,5210.862043,5266.985031,5415.387701,5541.865004,5657.122944,5669.450504,5785.811802,6006.174149,6371.114207,6988.37776,7432.89241,8000.13758,8737.39662,9413.024114,9179.210555,9634.12103,11129.37013,12283.7673,13460.15819,14233.02486,14267.38106,14170.19025,14647.54743,15442.99313,15962.86117,14949.02145,14951.13657,15469.83915,16321.94733
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Montenegro,MNE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14887.07499,15664.292,14230.74756,14697.39073,14799.37114,15020.82495,15332.41901,15982.69058,16626.25037,18028.10165,19229.26649,20581.58904,19347.31578,19839.94742,20458.96865,19884.96942,20570.59637,20917.20966,21614.25153,22246.56738,23293.19886,24481.74467,25484.57494,21608.75984,24509.93648,26164.63484,27776.40103
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Morocco,MAR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4383.095215,4620.407715,4449.58252,4346.741211,4734.12793,4410.500488,4881.289551,4733.741211,5002.665527,5016.375488,5076.193359,5395.333984,5523.735352,5791.583496,5979.374512,6087.466797,6474.289551,6609.255371,6893.989746,7059.025879,7208.868164,7503.333496,7626.688965,7832.581543,7938.917969,8178.865723,8119.814453,8427.740234,8587.820313,8742.629883,8028.884277,8581.330078,8599.820313,8782.291992
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Mozambique,MOZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,539.0227288,554.8239235,503.2968373,543.055864,550.6407892,537.7397813,577.3117786,628.2447746,676.9395864,738.8286634,726.4474393,799.4617384,854.5172459,892.70924,941.0543044,974.876982,1044.372304,1095.492195,1140.555487,1176.349492,1220.27807,1269.550283,1330.329652,1374.849824,1435.99561,1495.938705,1517.952725,1510.394316,1517.641847,1508.635582,1447.571408,1440.459681,1462.569346,1493.663144
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Myanmar,MMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,769.8699213,753.9376366,815.6022353,853.4667599,905.3980298,956.0419734,1004.907413,1048.452839,1096.389868,1202.200872,1352.53946,1490.376819,1652.884647,1863.902586,2098.215848,2363.647165,2652.500093,2948.659653,3232.117002,3552.231594,3864.888538,4047.920798,4308.087314,4631.415928,4968.197302,5273.127505,5538.32999,5833.651154,6154.898544,6513.556537,5881.717372,5138.88725,5308.750811,5322.788174
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Namibia,NAM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7283.332076,7618.693351,7909.034788,7535.881548,7427.098777,7491.142847,7520.818221,7638.33782,7695.64235,7765.598127,7856.253897,7789.251294,8023.415743,8246.134778,9143.423171,9262.643683,9799.520411,10198.15033,10329.4235,10212.87088,10667.91394,11037.18897,11407.91263,11845.99811,12352.04959,12654.76263,12437.56413,12095.40505,12014.5407,11714.24949,10581.61965,10785.08343,11198.89586,11498.31896
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Nauru,NRU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21700.12683,17038.78391,13948.46081,11589.34841,11089.23701,10169.01657,8937.897065,8123.493921,7156.225852,6682.327585,6227.773141,5814.556855,5240.835399,5259.311377,5036.762948,4649.370447,4263.596608,4075.980626,7174.590863,6782.624198,6777.32579,7742.239171,9479.745705,9639.910691,10915.9203,11041.83361,11244.76129,10309.95149,10015.1097,10684.71975,10691.70852,11340.04016,11441.21393,11420.81246
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Nepal,NPL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1799.788242,1865.497295,1888.502511,1909.083713,2015.942362,2038.095962,2101.617142,2163.521607,2186.1014,2240.982005,2339.577433,2412.912469,2379.943852,2440.050459,2522.771667,2582.621141,2645.974916,2716.302723,2864.122868,2977.84921,3105.804213,3199.729308,3341.282363,3452.642496,3649.461529,3774.195902,3756.41257,4046.830933,4305.903517,4540.657783,4355.100688,4461.468785,4633.628481,4670.738364
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Netherlands,NLD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,43048.87836,43752.75103,44164.03345,44408.81244,45448.94155,46634.23787,48043.66598,49866.14565,51871.01546,54120.85562,55989.94008,56861.95995,56622.93062,56444.12116,57364.83093,58404.68275,60329.08776,62469.17738,63576.9787,60931.51614,61433.75017,62096.39197,61229.57642,60969.85361,61615.58609,62544.91314,63576.47612,65041.45915,66189.4001,67043.16997,64080.83029,67693.32643,69953.67301,69335.60861
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,New Zealand,NZL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30851.94301,29072.21243,29085.61554,30593.93597,31735.3565,32750.9608,33400.73031,33650.65452,33639.93031,35262.61262,36062.34463,37073.48712,38152.50713,39175.88799,40175.93836,41057.0678,41687.01014,42559.74055,41676.97928,41240.96181,41374.20343,41980.22675,42706.5792,43549.45732,44440.12276,45170.42133,45822.71158,46400.07712,47171.28254,47523.23229,46289.38586,48194.04106,49474.24149,48777.59069
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Nicaragua,NIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4118.447715,4016.162964,3940.719124,3838.940293,3882.529512,4027.877514,4202.898383,4295.026143,4384.070713,4622.53694,4743.243991,4818.281251,4793.459908,4855.153256,5053.109411,5203.372581,5345.845099,5539.413614,5648.796863,5384.404425,5540.141534,5804.085426,6090.865976,6298.198036,6504.700362,6719.136144,6926.059277,7144.739113,6808.075303,6519.91906,6318.269177,6873.731177,7031.220336,7250.354968
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Niger,NER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1397.581581,1348.898057,1333.717617,1296.464068,1278.746731,1267.369014,1226.644009,1204.525779,1280.629206,1234.977002,1178.988014,1221.711301,1238.058499,1221.370632,1183.070623,1225.056491,1251.647802,1244.821785,1292.706349,1270.184493,1328.639235,1309.953967,1393.995955,1413.090662,1451.033415,1457.870024,1483.089011,1498.851218,1547.213488,1578.543258,1574.79014,1538.470747,1658.800006,1638.087504
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Nigeria,NGA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3723.777825,3642.585768,3716.298175,3548.79907,3395.819101,3307.677194,3360.468803,3372.987236,3374.082564,3308.588061,3385.273684,3491.788771,3920.445616,4096.675758,4356.611504,4513.870393,4660.04498,4834.409294,5022.948509,5280.633899,5548.989105,5684.218371,5763.996875,5984.894342,6197.487502,6202.257189,5950.897917,5849.145115,5814.61239,5799.293422,5557.923392,5623.664078,5669.963508,5694.976916
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,North Macedonia,MKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13161.40711,12394.65002,11688.01879,10929.4473,10815.47158,10686.79016,10757.79532,10898.26182,11206.69361,11637.19582,12111.30109,11690.59286,11951.69718,12201.82498,12813.57251,13491.54121,14263.14974,15273.4285,16202.66767,16249.32838,16902.83047,17377.80237,17366.44646,17940.51114,18641.61332,19412.31177,20029.27886,20327.58836,21019.48949,21990.3156,21186.70849,22371.49679,22935.96831,23423.9489
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Norway,NOR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,57251.28173,58736.61241,60486.00577,61837.769,64594.99228,66930.93776,69940.78436,73238.68634,74746.8195,75774.95213,77783.39066,78990.53255,79647.97764,79930.38345,82649.4122,84292.59695,85674.63316,87263.59201,86598.07801,83853.56298,83467.30726,83302.53783,84450.14766,84283.03499,85044.75358,85766.6127,86004.53596,87414.58647,87559.28397,87947.54748,86313.74931,89209.13978,91068.59894,90500.84815
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Oman,OMN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,34580.31493,34925.99626,36147.27834,36728.69842,37047.04952,38200.04469,38699.45985,40383.31744,40829.66013,40382.70183,42447.21644,43782.27785,42777.75315,41157.7572,41060.50438,41307.713,42754.02505,43885.62102,46672.37713,48671.29984,46338.29066,42848.17169,42309.11009,41241.91113,39768.18586,39945.01054,39992.60944,38844.29212,38837.1616,38385.36242,37572.67962,38930.99384,40114.00694,40039.77862
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Pakistan,PAK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3220.287102,3275.728987,3436.713806,3408.781669,3434.989387,3500.573178,3560.116615,3492.019027,3479.018756,3504.729181,3543.362586,3560.916824,3562.799723,3673.914375,3874.061963,4067.216096,4223.776214,4318.045974,4314.566311,4365.974279,4332.830862,4356.029901,4407.941879,4530.267391,4650.751053,4784.479893,5037.977153,5191.876736,5427.195705,5474.014723,5311.420356,5554.585701,5710.26358,5599.322429
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Palau,PLW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17809.08003,18268.14671,16710.08089,14318.33264,15006.28358,16217.43338,17375.97982,17226.72493,17053.95733,15693.50882,15016.76406,15910.641,16689.39113,16127.8753,16740.42499,17378.28735,17544.34125,18085.29139,17327.91358,16305.3935,16408.59034,17532.11907,18042.69583,17633.40982,18576.39271,20389.58775,20544.11575,19793.60321,19888.88982,20011.52218,18439.40991,15781.97905,15697.80364,15765.57778
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Panama,PAN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11388.40802,12201.72554,12931.96004,13359.68721,13462.25006,13422.28519,13689.93835,14283.85098,15028.60566,15309.83975,15418.50605,15206.67393,15246.96271,15585.46162,16439.00021,17287.72883,18433.89347,20263.78292,21855.45732,21728.8381,22587.31552,24699.31804,26636.58288,27978.60176,28887.85879,30016.77577,30961.83377,32136.42604,32767.2762,33304.72098,27025.32158,30895.83225,33790.39568,35779.8161
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Papua New Guinea,PNG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3191.138194,3385.40681,3718.548461,4236.716909,4327.038692,4034.405457,4192.518969,3887.063529,3610.70555,3551.53443,3345.42422,3229.845601,3118.488626,3082.208272,3064.36116,3155.665809,3222.551444,3367.548977,3255.529879,3372.548117,3604.23871,3539.888498,3603.24424,3641.668219,4028.13362,4185.312653,4307.412583,4354.161456,4242.202034,4333.216925,4106.814245,3992.941221,4119.198776,4152.939219
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Paraguay,PRY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9904.931864,9983.38497,9893.874152,10123.90766,10403.51962,10851.14536,10769.88884,10978.34169,10751.16505,10387.8604,9953.806396,9704.63859,9564.963891,9853.837339,10134.25086,10236.02633,10616.05385,11080.56387,11685.41361,11537.5316,12670.91117,13043.70993,12777.78376,13647.76089,14170.53808,14383.58612,14785.28513,15279.97356,15554.3945,15286.20531,14957.78457,15361.08475,15213.50824,15743.14153
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Peru,PER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6291.246783,6295.913384,6135.749932,6329.333682,6969.253417,7343.155343,7409.806177,7747.243104,7581.558633,7567.680917,7654.313684,7598.84366,7919.558189,8163.1513,8484.788617,8936.890333,9530.572147,10263.11709,11119.77363,11162.90601,12001.92897,12653.88696,13308.06279,13951.28775,14135.33331,14424.96018,14792.48899,14938.27103,15242.60093,15289.34114,13421.49025,15028.6277,15286.74286,15068.48868
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Philippines,PHL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4599.277811,4471.637868,4385.694712,4376.965753,4462.583225,4561.100472,4713.071901,4836.580091,4697.185657,4742.506488,4841.81547,4884.943597,4963.045798,5111.301387,5339.90253,5496.394263,5680.567937,5938.779581,6081.959656,6057.552726,6385.752768,6515.014448,6843.979036,7183.768999,7517.263696,7862.096988,8276.081308,8695.214612,9090.733919,9488.592211,8446.916137,8797.168712,9326.599465,9694.646086
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Poland,POL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13037.61974,12080.03382,12345.92332,12774.90498,13422.70196,14356.60028,15222.99913,16194.12742,16939.56079,17729.55101,18732.80861,18973.80762,19369.05782,20060.19784,21072.09257,21820.64384,23173.17762,24823.03608,25862.07179,26576.51805,27434.68688,28802.50415,29247.63658,29515.96975,30671.43308,32037.19642,32997.59886,34689.35171,36751.77954,38396.60731,37686.8864,40462.68871,43818.00309,44050.94987
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Portugal,PRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27161.19077,28413.05916,28744.95305,28123.19379,28318.23303,29428.97992,30345.92977,31540.28426,32890.08575,33982.20409,35031.93275,35461.86684,35540.07533,35077.43521,35619.5991,35831.5495,36348.21766,37186.24476,37251.20934,36053.8102,36663.45433,36094.63245,34770.85046,34639.62588,35102.79924,35880.14472,36720.39428,38100.74856,39249.15226,40292.54882,36909.24192,38783.01156,41240.38996,41709.5821
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Puerto Rico,PRI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26738.81444,27162.15079,28219.11605,29282.11216,30225.78075,31310.18018,31677.23026,32915.79058,34537.18519,36216.8381,37298.54506,39568.55285,39879.72955,39876.06702,43355.82264,42555.70812,42133.96829,41888.62327,41358.0689,40772.35143,40809.90361,41136.6167,41649.57772,42000.33339,42183.69573,42481.87579,42764.56227,42547.17073,42372.65843,43078.01042,40171.79066,40559.69857,42562.37657,42994.78564
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,Qatar,QAT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,71341.33423,67879.23306,73196.05378,70034.54113,68950.97679,68624.72449,69713.80162,87125.72509,91828.8726,90718.67748,93050.29823,91992.88361,93850.27756,92745.83078,106389.3351,104825.2147,110583.4957,107507.3745,107895.3476,108343.5305,121764.5798,131113.1873,130001.9322,128471.5598,124388.2638,119502.1694,114593.1846,108024.0047,107184.9399,106365.5147,104322.491,108865.1378,113157.2333,..
